smiles,ee
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)S(F)(F)(F)(F)F)cccc3)c1ccc(cc1)S(F)(F)(F)(F)F.O=C(c1ccccc1)/N=C/c1ccccc1.COc1ccc(cc1)S,76
Cc1cc(C)c(c(c1)C)c1cc(cc(c1)c1c(C)cc(cc1C)C)c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1cc(cc(c1)c1c(C)cc(cc1C)C)c1c(C)cc(cc1C)C.O=C(c1ccccc1)/N=C/c1ccccc1.Sc1ccccc1,88
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)cccc3)c1ccc(cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,78
OP1(=O)Oc2c(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)cc3c(c2c2c(O1)c(Cc1cc(cc(c1)C(F)(F)F)C(F)(F)F)cc1c2CCCC1)CCCC3.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,48
CC(c1cc(cc(c1c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(cc(cc1C(C)C)c1ccc(cc1)C(C)(C)C)C(C)C)C(C)C)c1ccc(cc1)C(C)(C)C)C.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.SC1CCCCC1,84
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)cccc3)c1ccc(cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.CCS,40
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)C(C)(C)C)cccc3)c1ccc(cc1)C(C)(C)C.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Sc1ccccc1,70
Brc1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1Br.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.Sc1ccccc1,26
c1(cc2c(c3-c4c(c(cc5c4cccc5)[Si](c4ccccc4)(c4ccccc4)c4ccccc4)OP(=O)(Oc13)O)cccc2)[Si](c1ccccc1)(c1ccccc1)c1ccccc1.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Cc1ccccc1S,16
c1(cc2c(c3-c4c(c(cc5c4cccc5)c4cc(cc(c4)C(F)(F)F)C(F)(F)F)OP(=O)(Oc13)O)cccc2)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,68
CC(c1cc(cc(c1c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(cc(cc1C(C)C)c1ccc(cc1)C(C)(C)C)C(C)C)C(C)C)c1ccc(cc1)C(C)(C)C)C.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.CCS,80
Cc1cc(C)c(c(c1)C)c1cc(cc(c1)c1c(C)cc(cc1C)C)c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1cc(cc(c1)c1c(C)cc(cc1C)C)c1c(C)cc(cc1C)C.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,80
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)CCCC3)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.O=C(c1ccccc1)/N=C/c1ccccc1.CCS,50
Brc1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1Br.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,14
CC(c1cc(cc(c1c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(cc(cc1C(C)C)c1ccc(cc1)C(C)(C)C)C(C)C)C(C)C)c1ccc(cc1)C(C)(C)C)C.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Sc1ccccc1,98
COc1cc(F)c(c(c1)F)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(F)cc(cc1F)OC.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.CCS,60
Cc1ccc(cc1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccc(cc1)C.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,74
FC(Oc1ccccc1c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccccc1OC(F)(F)F)(F)F.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.SC1CCCCC1,40
Cc1cc(C)c(c(c1)C)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(C)cc(cc1C)C.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.SC1CCCCC1,72
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)c1ccc2c(c1)cccc2)cccc3)c1ccc(cc1)c1ccc2c(c1)cccc2.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.SC1CCCCC1,38
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1cc(cc(c1)C(C)(C)C)C(C)(C)C)CCCC3)c1cc(cc(c1)C(C)(C)C)C(C)(C)C.O=C(c1ccccc1)/N=C/c1ccccc1.COc1ccc(cc1)S,76
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)C(C)(C)C)cccc3)c1ccc(cc1)C(C)(C)C.O=C(c1ccccc1)/N=C/c1ccccc1.Cc1ccccc1S,84
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)CCCC3)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,70
c1(cc2c(c3-c4c(c(cc5c4cccc5)c4ccccc4)OP(=O)(Oc13)O)cccc2)c1ccccc1.O=C(c1ccccc1)/N=C/c1ccccc1.Cc1ccccc1S,80
OP1(=O)Oc2c(c3c(O1)c(cc1c3cccc1)[Si](c1ccccc1)(c1ccccc1)C)c1ccccc1cc2[Si](c1ccccc1)(c1ccccc1)C.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.CCS,22
c1(cc2c(c3-c4c(c(cc5c4cccc5)c4cc(cc(c4)C(F)(F)F)C(F)(F)F)OP(=O)(Oc13)O)cccc2)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Sc1ccccc1,83
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)c1ccc2c(c1)cccc2)cccc3)c1ccc(cc1)c1ccc2c(c1)cccc2.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,78
c1(cc2c(c3-c4c(c(cc5c4cccc5)c4c5ccccc5cc5c4C=CC=C5)O[P@@](=O)(Oc13)O)cccc2)c1c2ccccc2cc2c1C=CC=C2.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.COc1ccc(cc1)S,92
c1(cc2c(c3-c4c(c(cc5c4cccc5)[Si](c4ccccc4)(c4ccccc4)c4ccccc4)OP(=O)(Oc13)O)cccc2)[Si](c1ccccc1)(c1ccccc1)c1ccccc1.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,12
CCOc1ccc(cc1c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1cc(C)ccc1OCC)C.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,90
Cc1ccc(cc1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccc(cc1)C.O=C(c1ccccc1)/N=C/c1ccccc1.Sc1ccccc1,78
COc1cccc(c1c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(OC)cccc1OC)OC.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Cc1ccccc1S,94
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1ccc(cc1)C1CCCCC1)CCCC3)c1ccc(cc1)C1CCCCC1.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,76
c1(cc2c(c3-c4c(c(cc5c4cccc5)c4c(cc(cc4C(C)C)C(C)C)C(C)C)O[P@@](=O)(Oc13)O)cccc2)c1c(cc(cc1C(C)C)C(C)C)C(C)C.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Sc1ccccc1,98
CCc1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1CC.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,20
OP1(=O)Oc2c(c3c(O1)c(cc1c3CCCC1)c1ccccc1c1ccc3c(c1)cccc3)c1CCCCc1cc2c1ccccc1c1ccc2c(c1)cccc2.O=C(c1ccccc1)/N=C/c1ccccc1.Sc1ccccc1,90
c1(cc2c(c3-c4c(c(cc5c4cccc5)c4ccccc4)OP(=O)(Oc13)O)cccc2)c1ccccc1.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.COc1ccc(cc1)S,72
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1ccc(cc1)C1CCCCC1)CCCC3)c1ccc(cc1)C1CCCCC1.O=C(c1ccccc1)/N=C/c1ccccc1.Sc1ccccc1,74
Cc1ccc(cc1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccc(cc1)C.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.SC1CCCCC1,72
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1cc(cc(c1)C(C)(C)C)C(C)(C)C)CCCC3)c1cc(cc(c1)C(C)(C)C)C(C)(C)C.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,82
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cc(cc(c1)C(C)(C)C)C(C)(C)C)cccc3)c1cc(cc(c1)C(C)(C)C)C(C)(C)C.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.COc1ccc(cc1)S,50
COc1cccc(c1c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(OC)cccc1OC)OC.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.Sc1ccccc1,93
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cc(cc(c1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)cccc3)c1cc(cc(c1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.O=C(c1ccccc1)/N=C/c1ccccc1.Sc1ccccc1,84
c1(cc2c(c3-c4c(c(cc5c4cccc5)[Si](c4ccccc4)(c4ccccc4)c4ccccc4)OP(=O)(Oc13)O)cccc2)[Si](c1ccccc1)(c1ccccc1)c1ccccc1.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,18
COc1cc(F)c(c(c1)F)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(F)cc(cc1F)OC.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.SC1CCCCC1,60
OP1(=O)Oc2c(c3c(O1)c(cc1c3CCCC1)c1ccccc1c1ccc3c(c1)cccc3)c1CCCCc1cc2c1ccccc1c1ccc2c(c1)cccc2.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.CCS,44
OP1(=O)Oc2c(c3c(O1)c(cc1c3CCCC1)[Si](c1ccccc1)(c1ccccc1)c1ccccc1)c1CCCCc1cc2[Si](c1ccccc1)(c1ccccc1)c1ccccc1.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Sc1ccccc1,16
FC(Oc1ccccc1c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccccc1OC(F)(F)F)(F)F.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Sc1ccccc1,90
OP1(=O)Oc2c(c3c(O1)c(cc1c3cccc1)c1c3ccccc3c(c3c1cccc3)c1ccc3c(c1)cccc3)c1ccccc1cc2c1c2ccccc2c(c2c1cccc2)c1ccc2c(c1)cccc2.O=C(c1ccccc1)/N=C/c1ccccc1.SC1CCCCC1,74
Clc1cc(Cl)c(c(c1)Cl)c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1c(Cl)cc(cc1Cl)Cl.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,81
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cc(cc(c1)C(C)(C)C)C(C)(C)C)cccc3)c1cc(cc(c1)C(C)(C)C)C(C)(C)C.O=C(c1ccccc1)/N=C/c1ccccc1.CCS,40
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cc(cc(c1)C(C)(C)C)C(C)(C)C)cccc3)c1cc(cc(c1)C(C)(C)C)C(C)(C)C.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.COc1ccc(cc1)S,84
Clc1cc(Cl)c(c(c1)Cl)c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1c(Cl)cc(cc1Cl)Cl.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Cc1ccccc1S,94
c1(cc2c(c3-c4c(c(cc5c4cccc5)c4c5ccccc5cc5c4C=CC=C5)O[P@@](=O)(Oc13)O)cccc2)c1c2ccccc2cc2c1C=CC=C2.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.SC1CCCCC1,70
COc1ccc(cc1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccc(cc1)OC.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,70
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1ccc(cc1)C1CCCCC1)CCCC3)c1ccc(cc1)C1CCCCC1.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.CCS,42
OP1(=O)Oc2c(c3c(O1)c(cc1c3cccc1)[Si](c1ccccc1)(c1ccccc1)C)c1ccccc1cc2[Si](c1ccccc1)(c1ccccc1)C.O=C(c1ccccc1)/N=C/c1ccccc1.CCS,34
CC(Oc1c(C)cc(cc1C)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1cc(C)c(c(c1)C)OC(C)C)C.O=C(c1ccccc1)/N=C/c1ccccc1.Sc1ccccc1,76
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1c(cc(cc1C1CCCCC1)C1CCCCC1)C1CCCCC1)cccc3)c1c(cc(cc1C1CCCCC1)C1CCCCC1)C1CCCCC1.O=C(c1ccccc1)/N=C/c1ccccc1.Cc1ccccc1S,96
c1(cc2c(c3-c4c(c(cc5c4cccc5)c4cc(cc(c4)C(F)(F)F)C(F)(F)F)OP(=O)(Oc13)O)cccc2)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.COc1ccc(cc1)S,73
Cc1cc(C)c(c(c1)C)c1cc(cc(c1)c1c(C)cc(cc1C)C)c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1cc(cc(c1)c1c(C)cc(cc1C)C)c1c(C)cc(cc1C)C.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Cc1ccccc1S,84
OP1(=O)Oc2c(c3c(O1)c(cc1c3cccc1)[Si](c1ccccc1)(c1ccccc1)C)c1ccccc1cc2[Si](c1ccccc1)(c1ccccc1)C.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.SC1CCCCC1,20
CCc1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1CC.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Sc1ccccc1,52
COc1cc(F)c(c(c1)F)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(F)cc(cc1F)OC.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Cc1ccccc1S,84
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1c(cc(cc1C1CCCCC1)C1CCCCC1)C1CCCCC1)cccc3)c1c(cc(cc1C1CCCCC1)C1CCCCC1)C1CCCCC1.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,99
Clc1cc(Cl)c(c(c1)Cl)c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1c(Cl)cc(cc1Cl)Cl.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Cc1ccccc1S,89
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc2c4c1C=CC1=CC=CC(C=C2)=C41)cccc3)c1ccc2c3c1C=CC1=C3C(=CC=C1)C=C2.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.Sc1ccccc1,90
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cccc(c1)c1ccc2c(c1)cccc2)cccc3)c1cccc(c1)c1ccc2c(c1)cccc2.O=C(c1ccccc1)/N=C/c1ccccc1.Cc1ccccc1S,72
c1(cc2c(c3-c4c(c(cc5c4cccc5)c4ccccc4)OP(=O)(Oc13)O)cccc2)c1ccccc1.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Sc1ccccc1,78
COc1ccc(cc1)Cc1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1Cc1ccc(cc1)OC.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Cc1ccccc1S,24
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)c1ccc2c(c1)cccc2)cccc3)c1ccc(cc1)c1ccc2c(c1)cccc2.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.SC1CCCCC1,54
OP1(=O)Oc2c(c3c(O1)c(cc1c3CCCC1)[Si](c1ccc(cc1)C(C)(C)C)(c1ccc(cc1)C(C)(C)C)c1ccc(cc1)C(C)(C)C)c1CCCCc1cc2[Si](c1ccc(cc1)C(C)(C)C)(c1ccc(cc1)C(C)(C)C)c1ccc(cc1)C(C)(C)C.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,16
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cc(cc(c1)C(C)(C)C)C(C)(C)C)cccc3)c1cc(cc(c1)C(C)(C)C)C(C)(C)C.O=C(c1ccccc1)/N=C/c1ccccc1.Sc1ccccc1,86
OP1(=O)Oc2c(c3c(O1)c(cc1c3CCCC1)c1ccccc1c1ccc3c(c1)cccc3)c1CCCCc1cc2c1ccccc1c1ccc2c(c1)cccc2.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,80
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)CCCC3)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.COc1ccc(cc1)S,72
Brc1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1Br.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Cc1ccccc1S,14
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1ccc(cc1)C1CCCCC1)CCCC3)c1ccc(cc1)C1CCCCC1.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,80
COc1ccc(cc1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccc(cc1)OC.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,80
c1(cc2c(c3-c4c(c(cc5c4cccc5)c4ccccc4)OP(=O)(Oc13)O)cccc2)c1ccccc1.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.SC1CCCCC1,44
COc1cc(F)c(c(c1)F)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(F)cc(cc1F)OC.O=C(c1ccccc1)/N=C/c1ccccc1.SC1CCCCC1,72
c1(cc2c(c3-c4c(c(cc5c4cccc5)[Si](c4ccccc4)(c4ccccc4)c4ccccc4)OP(=O)(Oc13)O)cccc2)[Si](c1ccccc1)(c1ccccc1)c1ccccc1.O=C(c1ccccc1)/N=C/c1ccccc1.COc1ccc(cc1)S,22
OP1(=O)Oc2c(c3c(O1)c(cc1c3CCCC1)[Si](c1ccccc1)(c1ccccc1)c1ccccc1)c1CCCCc1cc2[Si](c1ccccc1)(c1ccccc1)c1ccccc1.O=C(c1ccccc1)/N=C/c1ccccc1.COc1ccc(cc1)S,20
COc1ccc(cc1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccc(cc1)OC.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,74
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1ccc(cc1)C1CCCCC1)CCCC3)c1ccc(cc1)C1CCCCC1.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,74
COCc1cccc(c1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1cccc(c1)COC.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,82
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)c1ccc2c(c1)cccc2)cccc3)c1ccc(cc1)c1ccc2c(c1)cccc2.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.SC1CCCCC1,50
c1(cc2c(c3-c4c(c(cc5c4cccc5)[Si](c4ccccc4)(c4ccccc4)c4ccccc4)OP(=O)(Oc13)O)cccc2)[Si](c1ccccc1)(c1ccccc1)c1ccccc1.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,18
COc1ccc(cc1)Cc1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1Cc1ccc(cc1)OC.O=C(c1ccccc1)/N=C/c1ccccc1.Cc1ccccc1S,20
COc1cc(F)c(c(c1)F)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(F)cc(cc1F)OC.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,86
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)Cc1c2ccccc2cc2c1cccc2)cccc3)Cc1c2ccccc2cc2c1cccc2.O=C(c1ccccc1)/N=C/c1ccccc1.CCS,24
c1(cc2c(c3-c4c(c(cc5c4cccc5)c4c(cc(cc4C(C)C)C(C)C)C(C)C)O[P@@](=O)(Oc13)O)cccc2)c1c(cc(cc1C(C)C)C(C)C)C(C)C.O=C(c1ccccc1)/N=C/c1ccccc1.Cc1ccccc1S,99
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc2c4c1C=CC1=CC=CC(C=C2)=C41)cccc3)c1ccc2c3c1C=CC1=C3C(=CC=C1)C=C2.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,84
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)cccc3)c1ccc(cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.CCS,42
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1ccc(cc1)C1CCCCC1)CCCC3)c1ccc(cc1)C1CCCCC1.O=C(c1ccccc1)/N=C/c1ccccc1.Cc1ccccc1S,80
OP1(=O)Oc2c(c3c(O1)c(cc1c3CCCC1)[Si](c1ccccc1)(c1ccccc1)c1ccccc1)c1CCCCc1cc2[Si](c1ccccc1)(c1ccccc1)c1ccccc1.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.Sc1ccccc1,8
COc1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)OC)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1cc(cc(c1)c1ccc(cc1)OC)c1ccc(cc1)OC.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.SC1CCCCC1,66
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc2c4c1C=CC1=CC=CC(C=C2)=C41)cccc3)c1ccc2c3c1C=CC1=C3C(=CC=C1)C=C2.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,78
CCc1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1CC.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.SC1CCCCC1,2
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cc(cc(c1)C(C)(C)C)C(C)(C)C)cccc3)c1cc(cc(c1)C(C)(C)C)C(C)(C)C.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,76
COc1cccc(c1c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(OC)cccc1OC)OC.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.SC1CCCCC1,75
OP1(=O)Oc2c(c3c(O1)c(cc1c3cccc1)c1c3ccccc3c(c3c1cccc3)c1ccc3c(c1)cccc3)c1ccccc1cc2c1c2ccccc2c(c2c1cccc2)c1ccc2c(c1)cccc2.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.COc1ccc(cc1)S,96
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cc(cc(c1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)cccc3)c1cc(cc(c1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,80
OP1(=O)Oc2c(c3c(O1)c(cc1c3CCCC1)[Si](c1ccccc1)(c1ccccc1)c1ccccc1)c1CCCCc1cc2[Si](c1ccccc1)(c1ccccc1)c1ccccc1.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.CCS,0
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)c1ccc2c(c1)cccc2)cccc3)c1ccc(cc1)c1ccc2c(c1)cccc2.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.COc1ccc(cc1)S,80
